replica,cpu,heap,previous_tps,instant_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp
2,4,8,88,88,0.3765,0.8555,0.994125,73.16130066137565,131.22,88.33,0,104,1707987936.035262
2,8,5,88,168,0.5095000000000001,0.7525,0.9636875,74.12498816137565,20.77,168.8,0,168,1707988551.3370998
3,8,6,168,144,0.355,0.7933333333333333,0.944375,75.06936316137565,19.21,144.4,0,144,1707989166.6285937
2,6,8,0,23,0.1265,0.9195,0.9187497333333334,0.9187497333333334,18.95,23.93,0,24,1707990334.613062
3,5,6,23,24,0.1026666666666666,0.7666666666666666,0.9205333333333332,1.8392830666666669,20.37,24.0,0,24,1707990949.870223
3,7,8,24,32,0.1103333333333333,0.7216666666666667,0.905970238095238,2.745253304761905,16.42,32.0,0,32,1707991565.096233
1,7,4,32,32,0.219,0.741,0.9312857142857144,3.67653901904762,16.21,32.4,0,32,1707992180.3172562
2,9,4,32,40,0.1675,0.71,0.9186111111111112,4.59515013015873,18.03,40.13,0,40,1707992795.5520036
1,5,6,40,32,0.227,0.707,0.9454,5.5405501301587305,27.58,32.0,0,32,1707993410.7614954
2,7,9,32,32,0.145,0.766,0.9058253968253968,6.446375526984127,20.89,32.13,0,32,1707994025.954057
3,7,5,32,24,0.1063333333333333,0.7026666666666667,0.9151904761904762,7.3615660031746035,18.8,24.4,0,24,1707994641.1690788
3,8,4,24,40,0.1313333333333333,0.6906666666666667,0.9164166666666668,8.27798266984127,17.29,40.0,0,40,1707995256.402032
1,9,8,40,40,0.234,0.752,0.92,9.19798266984127,14.96,40.13,0,40,1707995871.6157465
3,7,4,40,40,0.1226666666666666,0.73,0.9175238095238096,10.11550647936508,18.96,40.13,0,40,1707996486.8246367
3,7,5,40,40,0.133,0.7060000000000001,0.919,11.03450647936508,17.01,40.0,0,40,1707997102.073259
2,8,8,40,48,0.1815,0.7224999999999999,0.913,11.94750647936508,18.57,48.0,0,48,1707997717.2960527
2,9,7,48,40,0.1585,0.7345,0.9176111111111112,12.86511759047619,20.71,40.33,0,40,1707998332.5233505
1,8,7,40,32,0.206,0.676,0.9223214285714286,13.78743901904762,16.13,32.0,0,32,1707998947.7792766
2,8,7,32,24,0.107,0.7010000000000001,0.913375,14.70081401904762,16.86,24.0,0,24,1707999563.0261405
2,7,5,24,56,0.2095,0.6805,0.9299285714285714,15.630742590476192,17.52,56.13,0,56,1708000178.249466
1,9,9,56,48,0.308,0.811,0.9243333333333332,16.555075923809525,17.61,48.0,0,48,1708000793.4859295
3,4,9,48,40,0.1606666666666666,0.866,0.9363888888888888,17.491464812698414,26.24,40.0,0,40,1708001408.6820214
1,5,8,40,41,0.339,0.806,0.9678,18.45926481269841,31.62,41.27,0,40,1708002048.6336734
1,7,7,41,40,0.248,0.727,0.9354285714285716,19.394693384126985,16.17,40.07,0,40,1708002663.8894072
3,9,7,40,32,0.1176666666666666,0.703,0.913074074074074,20.30776745820106,18.76,32.2,0,32,1708003279.1125488
2,4,7,32,31,0.1745,0.8165,0.9368746,21.24464205820106,35.38,31.73,0,32,1708003894.376008
2,4,8,31,40,0.1694999999999999,0.827,0.942375,22.187017058201057,32.38,40.0,0,40,1708004509.605103
1,5,7,40,40,0.273,0.816,0.9546,23.141617058201057,26.81,40.27,0,40,1708005124.817263
3,5,4,40,40,0.1573333333333333,0.7526666666666667,0.9314666666666668,24.07308372486772,20.76,40.13,0,40,1708005740.0428858
3,4,4,40,40,0.1526666666666666,0.7586666666666667,0.9381666666666668,25.01125039153439,20.87,40.0,0,40,1708006355.2778947
1,8,8,40,40,0.246,0.699,0.918125,25.92937539153439,18.94,40.07,0,40,1708007044.6008537
1,9,7,40,32,0.223,0.745,0.9247777777777778,26.854153169312166,15.19,32.0,0,32,1708007659.818473
3,8,9,32,32,0.13,0.754,0.9000277777777778,27.754180947089942,22.69,32.13,0,32,1708008275.0186112
1,8,6,32,64,0.379,0.768,0.947375,28.701555947089943,15.68,64.13,0,64,1708008890.2566347
2,5,8,64,48,0.211,0.779,0.939575,29.641130947089945,19.19,48.0,0,48,1708009505.4763107
1,8,8,48,40,0.234,0.734,0.921,30.562130947089944,17.95,40.0,0,40,1708010120.6968908
2,5,5,40,48,0.2015,0.7789999999999999,0.9403,31.502430947089945,31.46,48.67,0,48,1708010735.9571087
1,4,4,48,47,0.368,0.796,0.9753336,32.47776454708995,55.58,47.0,0,48,1708011351.227713
1,9,6,47,56,0.356,0.696,0.9395555555555556,33.417320102645505,17.07,56.0,0,56,1708011966.4695468
1,4,8,56,63,0.397,0.821,0.9073612,34.3246813026455,139.3,63.73,0,72,1708012581.6856945
2,7,8,63,64,0.2355,0.8145,0.9336428571428572,35.25832415978836,17.82,64.47,0,64,1708013196.9427576
2,4,9,64,71,0.286,0.935,0.9678336,36.22615775978836,45.54,71.67,0,72,1708013812.1889763
2,6,6,71,88,0.311,0.8049999999999999,0.9518333333333332,37.17799109312169,21.49,88.2,0,88,1708014427.4207113
2,9,5,88,56,0.1995,0.7415,0.9221666666666668,38.10015775978836,20.0,56.07,0,56,1708015042.6655684
1,5,6,56,48,0.289,0.755,0.9578,39.05795775978836,41.93,48.4,0,48,1708015657.9330254
2,7,5,48,56,0.1995,0.6865,0.9285,39.98645775978836,16.81,56.07,0,56,1708016273.1382508
3,9,6,56,64,0.168,0.7176666666666667,0.9186666666666669,40.90512442645503,21.46,64.33,0,64,1708016888.3797338
2,8,4,64,72,0.2545,0.7264999999999999,0.9318125,41.836936926455024,17.58,72.4,0,72,1708017503.6579835
1,4,5,72,56,0.398,0.747,0.6672503999999999,42.50418732645503,215.13,56.13,0,96,1708018118.8963425
3,8,4,56,96,0.2446666666666666,0.7136666666666667,0.9305833333333332,43.43477065978836,20.05,96.2,0,96,1708018734.1521423
1,8,8,96,123,0.713,0.731,0.9805,44.41527065978836,52.12,123.13,0,120,1708019349.416957
2,5,8,123,72,0.2405,0.8,0.9481,45.36337065978835,20.94,72.07,0,72,1708019964.6999342
2,8,6,72,88,0.3055,0.742,0.9381875,46.30155815978835,16.41,88.27,0,88,1708020579.9637754
1,6,8,88,72,0.46,0.718,0.9664166666666668,47.26797482645502,22.07,72.13,0,72,1708021195.22485
2,5,7,72,80,0.288,0.8725,0.9576,48.225574826455016,27.42,80.33,0,80,1708021810.445464
2,8,8,80,64,0.2194999999999999,0.7464999999999999,0.92075,49.146324826455015,16.35,64.0,0,64,1708022425.7117114
3,7,8,64,64,0.1693333333333333,0.8336666666666668,0.9241904761904762,50.07051530264549,18.34,64.0,0,64,1708023040.930523
1,7,8,64,72,0.455,0.928,0.965,51.03551530264549,19.15,72.27,0,72,1708023656.162665
1,5,8,72,72,0.449,0.855,0.9898,52.025315302645495,53.69,72.2,0,72,1708024271.3962376
1,8,4,72,72,0.411,0.681,0.951375,52.97669030264549,24.14,72.33,0,72,1708024886.6472063
2,4,5,72,80,0.3065,0.823,0.976625,53.95331530264549,50.88,80.07,0,80,1708025501.8791304
1,5,7,80,81,0.499,0.881,0.9373456,54.89066090264549,127.54,81.13,0,88,1708026117.120035
2,8,7,81,56,0.22,0.8095,0.9275,55.818160902645495,20.2,56.13,0,56,1708026732.3609066
3,9,6,56,56,0.1593333333333333,0.7000000000000001,0.9177037037037036,56.7358646063492,16.75,56.2,0,56,1708027347.6105568
2,7,8,56,111,0.3765,0.7805,0.9461338142857142,57.68199842063491,21.38,111.27,0,112,1708027962.8504975
2,4,4,111,88,0.0,0.0,0.7405832000000001,58.42258162063492,105.7,88.87,0,96,1708028578.1417196
1,8,4,88,105,0.56,0.706,0.97,59.392581620634914,25.39,105.27,0,104,1708029193.3834677
3,8,7,105,112,0.2686666666666666,0.7573333333333334,0.9335833333333332,60.326164953968245,18.08,112.13,0,112,1708029808.659161
3,6,8,112,144,0.3663333333333333,0.8146666666666667,0.9610555555555556,61.2872205095238,28.91,144.2,0,144,1708030423.980369
1,4,8,144,46,0.4,0.901,0.6254544,61.9126749095238,237.29,46.8,0,88,1708031039.2817657
1,7,7,46,64,0.388,0.818,0.9554285714285714,62.86810348095237,17.05,64.27,0,64,1708031654.492349
1,7,9,64,88,0.47,0.803,0.9563650793650794,63.82446856031745,27.27,88.0,0,88,1708032269.739491
1,5,8,88,72,0.414,0.885,0.9828,64.80726856031745,24.32,72.13,0,72,1708032884.967085
3,8,7,72,72,0.1889999999999999,0.7383333333333333,0.923625,65.73089356031745,18.37,72.0,0,72,1708033500.215881
2,9,6,72,96,0.309,0.735,0.9343333333333332,66.66522689365078,20.09,96.0,0,96,1708034115.4549704
2,8,7,96,88,0.297,0.7695,0.937125,67.60235189365078,17.41,88.47,0,88,1708034730.739711
1,5,6,88,75,0.498,0.744,0.8262664,68.42861829365077,158.53,75.2,0,96,1708035345.9775226
2,8,7,75,97,0.3,0.724,0.9375,69.36611829365077,18.76,97.2,0,96,1708035961.2228885
1,5,9,97,83,0.499,0.814,0.8858276444444444,70.25194593809522,142.25,83.47,0,96,1708036576.4950955
2,4,9,83,88,0.3485,0.896,0.9866805555555556,71.23862649365077,71.65,88.2,0,88,1708037191.7125554
2,9,6,88,104,0.3265,0.7350000000000001,0.9362777777777778,72.17490427142855,17.75,104.07,0,104,1708037806.9850416
1,4,7,104,35,0.398,0.739,0.3696431999999999,72.54454747142854,592.16,35.73,0,168,1708038422.2234006
3,8,7,35,144,0.3203333333333333,0.781,0.9400416666666668,73.48458913809522,17.71,144.4,0,144,1708039037.434312
2,8,8,144,153,0.4455,0.728,0.9466875,74.43127663809521,20.36,153.53,0,152,1708039652.7026758
2,5,5,153,137,0.447,0.8440000000000001,0.9534552,75.3847318380952,83.69,137.53,0,144,1708040268.077491
2,9,5,137,104,0.338,0.7464999999999999,0.9375555555555556,76.32228739365077,18.5,104.6,0,104,1708040883.3384888
3,5,4,104,104,0.2669999999999999,0.7463333333333333,0.9534,77.27568739365077,23.33,104.47,0,104,1708041498.575204
3,7,9,104,80,0.2033333333333333,0.7933333333333333,0.9171957671957672,78.19288316084653,19.09,80.33,0,80,1708042113.8699975
1,9,7,80,104,0.573,0.771,0.9636666666666668,79.1565498275132,21.31,104.73,0,104,1708042729.145897
2,8,8,104,96,0.308,0.747,0.931875,80.08842482751321,16.84,96.47,0,96,1708043344.4140675
1,6,5,96,96,0.563,0.789,0.9938333333333332,81.08225816084654,41.69,96.07,0,96,1708043959.6529396
2,9,5,96,96,0.3065,0.7095,0.9340555555555556,82.0163137164021,16.98,96.13,0,96,1708044574.9056704
1,8,4,96,96,0.532,0.75,0.9665,82.98281371640209,20.3,96.0,0,96,1708045190.145872
3,4,8,96,79,0.253,0.8146666666666667,0.95855,83.9413637164021,59.8,79.53,0,80,1708045805.3719263
1,6,6,79,79,0.577,0.802,0.9868666666666668,84.92823038306877,52.32,79.07,0,80,1708046465.8894
1,6,4,79,99,0.576,0.793,0.9606152,85.88884558306877,92.86,99.4,0,104,1708047081.1851027
1,7,4,99,116,0.687,0.75,0.9746092571428572,86.86345484021163,104.09,116.47,0,120,1708047696.435038
2,5,4,116,139,0.486,0.7525,0.9745888,87.83804364021164,106.34,139.93,0,144,1708048311.6702557
1,7,7,139,114,0.702,0.837,0.8038424,88.64188604021163,165.24,114.73,0,152,1708048926.9635146
1,9,6,114,161,0.795,0.805,0.9883333333333332,89.63021937354496,50.04,161.0,0,160,1708049542.210587
1,6,4,161,95,0.598,0.726,0.9304362666666666,90.56065564021162,128.19,95.0,0,104,1708050157.6323738
3,5,7,95,79,0.2593333333333333,0.7989999999999999,0.9471666666666668,91.50782230687828,33.39,79.53,0,80,1708050772.8921218
2,9,4,79,112,0.3635,0.7344999999999999,0.9403888888888888,0.0,18.17,112.07,0,112,1708051388.1580236
3,8,7,112,96,0.2533333333333333,0.7116666666666666,0.9316666666666666,0.9316666666666666,18.23,96.0,0,96,1708052003.3869512
3,6,4,96,95,0.258,0.7613333333333333,0.9419168,1.8735834666666664,19.03,95.87,0,96,1708052618.6597593
2,8,7,95,96,0.345,0.7865,0.943125,2.8167084666666664,19.65,96.47,0,96,1708053233.9425638
1,5,5,96,73,0.499,0.786,0.8081336,3.6248420666666665,164.5,73.0,0,96,1708053849.2122493
2,5,7,73,80,0.301,0.7905,0.9602,4.5850420666666665,22.2,80.13,0,80,1708054464.4521177
2,9,9,80,72,0.249,0.774,0.9136666666666668,5.498708733333333,17.09,72.13,0,72,1708055079.69876
2,7,5,72,104,0.3525,0.7885,0.9503571428571428,6.449065876190476,20.78,104.0,0,104,1708055694.9390142
1,5,9,104,73,0.501,0.892,0.767803111111111,7.216868987301587,176.14,73.93,0,104,1708056310.1724422
2,8,6,73,104,0.3045,0.7435,0.9380625,8.154931487301587,17.47,104.07,0,104,1708056925.4031584
2,9,9,104,104,0.3655,0.7915000000000001,0.9285555555555556,9.083487042857143,18.36,104.8,0,104,1708057540.655571
1,4,8,104,51,0.399,0.84,0.6275004000000001,9.710987442857144,235.19,51.33,0,96,1708058155.902757
3,7,6,51,80,0.2143333333333333,0.759,0.9306190476190476,10.641606490476192,19.21,80.47,0,80,1708058771.1465034
2,8,4,80,72,0.2555,0.742,0.9319375,11.573543990476193,17.42,72.13,0,72,1708059386.4223824
3,8,4,72,24,0.077,0.735,0.909625,12.483168990476193,16.07,24.13,0,24,1708060001.6515875
3,6,9,24,24,0.1106666666666666,0.7833333333333333,0.9054814814814814,13.388650471957677,18.75,24.0,0,24,1708060616.860298
1,5,5,24,32,0.211,0.759,0.9422,14.330850471957676,21.55,32.0,0,32,1708061232.08811
3,8,6,32,32,0.1146666666666666,0.7046666666666667,0.9143333333333332,15.245183805291008,19.04,32.0,0,32,1708061847.2747705
1,8,5,32,40,0.253,0.718,0.931625,16.176808805291007,17.75,40.0,0,40,1708062462.4773962
3,5,8,40,32,0.1403333333333333,0.827,0.9280666666666668,17.104875471957673,18.32,32.0,0,32,1708063077.698454
2,7,5,32,32,0.134,0.744,0.9191428571428572,18.02401832910053,19.18,32.07,0,32,1708063692.9195995
1,8,9,32,24,0.173,0.744,0.9042916666666668,18.9283099957672,15.42,24.0,0,24,1708064308.1422975
2,5,7,24,40,0.1624999999999999,0.7755000000000001,0.9325,19.8608099957672,18.21,40.2,0,40,1708064923.3356442
1,6,6,40,40,0.262,0.708,0.9436666666666668,20.804476662433864,17.59,40.0,0,40,1708065538.5343678
2,8,7,40,40,0.1699999999999999,0.743,0.92125,21.725726662433864,18.2,40.0,0,40,1708066153.7710514
3,4,7,40,40,0.1393333333333333,0.8453333333333334,0.9348333333333334,22.6605599957672,22.33,40.0,0,40,1708066768.9816492
2,5,8,40,48,0.2005,0.8445,0.9401,23.6006599957672,17.51,48.13,0,48,1708067425.378796
1,6,5,48,40,0.237,0.713,0.9395,24.5401599957672,19.69,40.4,0,40,1708068040.6104105
2,4,5,40,32,0.145,0.883,0.93625,25.4764099957672,22.19,32.27,0,32,1708068655.8249846
3,9,7,32,24,0.103,0.7436666666666666,0.9114444444444444,26.387854440211644,17.11,24.07,0,24,1708069271.0358486
1,8,5,24,56,0.323,0.742,0.940375,27.328229440211643,17.39,56.53,0,56,1708069886.3155785
3,5,4,56,48,0.168,0.7853333333333333,0.9336,28.26182944021164,22.78,48.27,0,48,1708070501.5684798
1,9,9,48,40,0.232,0.808,0.9155555555555556,29.1773849957672,16.27,40.13,0,40,1708071116.808509
3,9,7,40,40,0.1356666666666666,0.7206666666666667,0.9150740740740742,30.092459069841272,17.59,40.0,0,40,1708071732.0094094
1,6,8,40,40,0.26,0.791,0.9422083333333332,31.034667403174605,19.4,40.27,0,40,1708072347.234588
1,8,6,40,32,0.2,0.654,0.925,31.95966740317461,16.47,32.0,0,32,1708072962.443562
3,9,8,32,32,0.1173333333333333,0.7156666666666666,0.9024953703703704,32.86216277354497,19.41,32.13,0,32,1708073577.6685596
1,8,7,32,40,0.231,0.745,0.928875,33.79103777354497,21.49,40.0,0,40,1708074192.9091172
2,5,8,40,40,0.18,0.877,0.936,34.72703777354497,18.91,40.13,0,40,1708074808.0927286
1,9,7,40,40,0.256,0.745,0.9284444444444444,35.655482217989416,15.88,40.0,0,40,1708075423.3029363
2,5,7,40,40,0.195,0.8069999999999999,0.939,36.594482217989416,19.89,40.13,0,40,1708076038.4968348
1,4,9,40,40,0.305,0.899,0.9761388888888888,37.57062110687831,41.52,40.0,0,40,1708076653.7572565
3,4,8,40,32,0.1403333333333333,0.908,0.9350833333333334,38.50570444021164,31.09,32.07,0,32,1708077268.960564
3,9,7,32,32,0.1086666666666666,0.721,0.912074074074074,39.41777851428572,17.43,32.0,0,32,1708077941.8235257
1,6,6,32,64,0.381,0.817,0.9635,40.38127851428572,30.86,64.47,0,64,1708078557.0447516
1,9,4,64,48,0.316,0.675,0.9351111111111112,41.31638962539683,16.06,48.2,0,48,1708079172.293949
1,7,9,48,40,0.272,0.825,0.9305238095238096,42.24691343492064,19.46,40.0,0,40,1708079787.5489285
3,6,6,40,48,0.1496666666666666,0.7493333333333333,0.9249444444444443,43.171857879365085,17.2,48.2,0,48,1708080402.758962
1,4,4,48,48,0.332,0.81,0.983,44.15485787936508,47.91,48.33,0,48,1708081017.993477
2,8,5,48,56,0.217,0.6865,0.927125,45.08198287936508,18.53,56.0,0,56,1708081633.2070203
1,5,8,56,69,0.46,0.822,0.9683336,46.05031647936508,85.5,69.87,0,72,1708082248.4508471
1,6,8,69,64,0.448,0.745,0.9677916666666666,47.01810814603174,40.24,64.67,0,64,1708082863.6940768
1,6,7,64,72,0.449,0.93,0.9748333333333332,47.99294147936508,31.54,72.13,0,72,1708083478.9754164
1,6,7,72,88,0.499,0.946,0.9831666666666666,48.97610814603175,25.18,88.27,0,88,1708084094.2012715
2,4,5,88,55,0.27,0.7715000000000001,0.9607856,49.93689374603175,38.43,55.53,0,56,1708084709.441896
2,9,4,55,48,0.1775,0.6950000000000001,0.9197222222222222,50.85661596825397,17.8,48.2,0,48,1708085324.6833649
2,7,9,48,56,0.192,0.776,0.9136507936507936,51.770266761904765,16.69,56.13,0,56,1708085939.9340796
1,5,9,56,64,0.423,0.842,0.9781555555555556,52.74842231746032,35.8,64.87,0,64,1708086555.1869254
3,6,6,64,72,0.215,0.761,0.9358333333333332,53.68425565079365,25.92,72.2,0,72,1708087170.4368546
2,5,8,72,96,0.3445,0.8645,0.9689,54.65315565079365,36.53,96.07,0,96,1708087785.6803913
2,6,5,96,96,0.3155,0.7769999999999999,0.9525833333333332,55.60573898412699,21.55,96.87,0,96,1708088401.0219495
1,9,8,96,121,0.658,0.757,0.9677361111111112,56.573475095238095,23.3,121.4,0,120,1708089016.3404007
2,5,5,121,72,0.27,0.7955,0.954,57.527475095238096,22.2,72.53,0,72,1708089631.7180812
2,7,8,72,88,0.312,0.783,0.9424464285714286,58.469921523809525,21.52,88.33,0,88,1708090246.9901624
1,7,4,88,72,0.416,0.707,0.9594285714285714,59.4293500952381,23.5,72.8,0,72,1708090862.2871282
